COURSE,SECTION,SECTION_TITLE,SIS_SESSION,ACTIVITY_TYPE,CRSE_ID,CRSE_OFFER_NBR,SECTION_SOURCED_ID,SECTION_TITLE,TERM,CLASS_NBR,COUNT_COMBINED_SECTIONS
CSCI6950,922,Master's Thesis,B,THE,103768,1,103768-01-2211-B-922-32949,Master's Thesis,20211,32949,
CSCI6950,923,Master's Thesis,B,THE,103768,1,103768-01-2211-B-923-32950,Master's Thesis,20211,32950,
CSCI6950,924,Master's Thesis,B,THE,103768,1,103768-01-2211-B-924-32951,Master's Thesis,20211,32951,
CSCI6950,925,Master's Thesis,B,THE,103768,1,103768-01-2211-B-925-32952,Master's Thesis,20211,32952,
CSCI6950,926,Master's Thesis,B,THE,103768,1,103768-01-2211-B-926-32953,Master's Thesis,20211,32953,
CSCI6950,927,Master's Thesis,B,THE,103768,1,103768-01-2211-B-927-32954,Master's Thesis,20211,32954,
CSCI6950,928,Master's Thesis,B,THE,103768,1,103768-01-2211-B-928-32955,Master's Thesis,20211,32955,
CSCI6950,930,Master's Thesis,B,THE,103768,1,103768-01-2211-B-930-32957,Master's Thesis,20211,32957,
CSCI6950,931,Master's Thesis,B,THE,103768,1,103768-01-2211-B-931-32958,Master's Thesis,20211,32958,
CSCI6950,932,Master's Thesis,B,THE,103768,1,103768-01-2211-B-932-32959,Master's Thesis,20211,32959,
CSCI6950,933,Master's Thesis,B,THE,103768,1,103768-01-2211-B-933-32960,Master's Thesis,20211,32960,
CSCI6950,935,Master's Thesis,B,THE,103768,1,103768-01-2211-B-935-32962,Master's Thesis,20211,32962,
CSCI6950,936,Master's Thesis,B,THE,103768,1,103768-01-2211-B-936-32963,Master's Thesis,20211,32963,
CSCI6950,937,Master's Thesis,B,THE,103768,1,103768-01-2211-B-937-32964,Master's Thesis,20211,32964,
CSCI6950,938,Master's Thesis,B,THE,103768,1,103768-01-2211-B-938-32965,Master's Thesis,20211,32965,
CSCI6950,939,Master's Thesis,B,THE,103768,1,103768-01-2211-B-939-32966,Master's Thesis,20211,32966,
CSCI6950,941,Master's Thesis,B,THE,103768,1,103768-01-2211-B-941-32968,Master's Thesis,20211,32968,
CSCI6950,942,Master's Thesis,B,THE,103768,1,103768-01-2211-B-942-32969,Master's Thesis,20211,32969,
CSCI6950,943,Master's Thesis,B,THE,103768,1,103768-01-2211-B-943-32970,Master's Thesis,20211,32970,
CSCI6950,944,Master's Thesis,B,THE,103768,1,103768-01-2211-B-944-32971,Master's Thesis,20211,32971,
CSCI6950,946,Master's Thesis,B,THE,103768,1,103768-01-2211-B-946-32973,Master's Thesis,20211,32973,
CSCI6950,948,Master's Thesis,B,THE,103768,1,103768-01-2211-B-948-32975,Master's Thesis,20211,32975,
CSCI6950,950,Master's Thesis,B,THE,103768,1,103768-01-2211-B-950-32977,Master's Thesis,20211,32977,
CSCI6950,951,Master's Thesis,B,THE,103768,1,103768-01-2211-B-951-32978,Master's Thesis,20211,32978,
CSCI6950,952,Master's Thesis,B,THE,103768,1,103768-01-2211-B-952-32979,Master's Thesis,20211,32979,
CSCI6950,953,Master's Thesis,B,THE,103768,1,103768-01-2211-B-953-32980,Master's Thesis,20211,32980,
CSCI6950,954,Master's Thesis,B,THE,103768,1,103768-01-2211-B-954-32981,Master's Thesis,20211,32981,
CSCI6950,955,Master's Thesis,B,THE,103768,1,103768-01-2211-B-955-32982,Master's Thesis,20211,32982,
CSCI6950,956,Master's Thesis,B,THE,103768,1,103768-01-2211-B-956-32983,Master's Thesis,20211,32983,
CSCI6950,964,Master's Thesis,B,THE,103768,1,103768-01-2211-B-964-32991,Master's Thesis,20211,32991,
AREN6940,970,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-970-32994,Master's Candidate for Degree,20211,32994,
AREN6940,903,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-903-32996,Master's Candidate for Degree,20211,32996,
AREN6940,904,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-904-32997,Master's Candidate for Degree,20211,32997,
AREN6940,962,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-962-33001,Master's Candidate for Degree,20211,33001,
AREN6940,909,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-909-33002,Master's Candidate for Degree,20211,33002,
AREN6940,922,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-922-33003,Master's Candidate for Degree,20211,33003,
AREN6940,940,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-940-33004,Master's Candidate for Degree,20211,33004,
AREN6940,952,Master's Candidate for Degree,B,THE,104050,1,104050-01-2211-B-952-33005,Master's Candidate for Degree,20211,33005,
CVEN6943,919,Master's Candidate for Degree,B,THE,104053,1,104053-01-2211-B-919-33006,Master's Candidate for Degree,20211,33006,
CVEN6943,905,Master's Candidate for Degree,B,THE,104053,1,104053-01-2211-B-905-33010,Master's Candidate for Degree,20211,33010,
CVEN6943,941,Master's Candidate for Degree,B,THE,104053,1,104053-01-2211-B-941-33011,Master's Candidate for Degree,20211,33011,
CVEN6943,920,Master's Candidate for Degree,B,THE,104053,1,104053-01-2211-B-920-33012,Master's Candidate for Degree,20211,33012,
CVEN6943,967,Master's Candidate for Degree,B,THE,104053,1,104053-01-2211-B-967-33014,Master's Candidate for Degree,20211,33014,
CVEN6944,902,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-902-33017,Master's Candidate for Degree,20211,33017,
CVEN6944,982,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-982-33018,Master's Candidate for Degree,20211,33018,
CVEN6944,949,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-949-33023,Master's Candidate for Degree,20211,33023,
CVEN6944,910,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-910-33025,Master's Candidate for Degree,20211,33025,
CVEN6944,975,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-975-33026,Master's Candidate for Degree,20211,33026,
CVEN6944,921,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-921-33027,Master's Candidate for Degree,20211,33027,
CVEN6944,948,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-948-33029,Master's Candidate for Degree,20211,33029,
CVEN6944,951,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-951-33031,Master's Candidate for Degree,20211,33031,
CVEN6944,917,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-917-33032,Master's Candidate for Degree,20211,33032,
CVEN6944,932,Master's Candidate for Degree,B,THE,104054,1,104054-01-2211-B-932-33035,Master's Candidate for Degree,20211,33035,
CVEN6945,953,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-953-33036,Master's Candidate for Degree,20211,33036,
CVEN6945,918,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-918-33037,Master's Candidate for Degree,20211,33037,
CVEN6945,924,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-924-33039,Master's Candidate for Degree,20211,33039,
CVEN6945,928,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-928-33040,Master's Candidate for Degree,20211,33040,
CVEN6945,926,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-926-33041,Master's Candidate for Degree,20211,33041,
CVEN6945,936,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-936-33044,Master's Candidate for Degree,20211,33044,
CVEN6945,911,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-911-33046,Master's Candidate for Degree,20211,33046,
CVEN6945,913,Master's Candidate for Degree,B,THE,104055,1,104055-01-2211-B-913-33048,Master's Candidate for Degree,20211,33048,
CVEN6946,971,Master's Candidate for Degree,B,THE,104056,1,104056-01-2211-B-971-33051,Master's Candidate for Degree,20211,33051,
CVEN6946,946,Master's Candidate for Degree,B,THE,104056,1,104056-01-2211-B-946-33052,Master's Candidate for Degree,20211,33052,
CVEN6946,942,Master's Candidate for Degree,B,THE,104056,1,104056-01-2211-B-942-33053,Master's Candidate for Degree,20211,33053,
CVEN6946,958,Master's Candidate for Degree,B,THE,104056,1,104056-01-2211-B-958-33054,Master's Candidate for Degree,20211,33054,
CVEN6946,965,Master's Candidate for Degree,B,THE,104056,1,104056-01-2211-B-965-33055,Master's Candidate for Degree,20211,33055,
CVEN6946,906,Master's Candidate for Degree,B,THE,104056,1,104056-01-2211-B-906-33056,Master's Candidate for Degree,20211,33056,
CVEN6948,915,Master's Candidate for Degree,B,THE,104058,1,104058-01-2211-B-915-33062,Master's Candidate for Degree,20211,33062,
CVEN6948,925,Master's Candidate for Degree,B,THE,104058,1,104058-01-2211-B-925-33063,Master's Candidate for Degree,20211,33063,
CVEN6948,923,Master's Candidate for Degree,B,THE,104058,1,104058-01-2211-B-923-33065,Master's Candidate for Degree,20211,33065,
CVEN6948,933,Master's Candidate for Degree,B,THE,104058,1,104058-01-2211-B-933-33066,Master's Candidate for Degree,20211,33066,
CVEN6948,921,Master's Candidate for Degree,B,THE,104058,1,104058-01-2211-B-921-33070,Master's Candidate for Degree,20211,33070,
CVEN6948,937,Master's Candidate for Degree,B,THE,104058,1,104058-01-2211-B-937-33071,Master's Candidate for Degree,20211,33071,
AREN6950,952,Master's Thesis,B,THE,104060,1,104060-01-2211-B-952-33075,Master's Thesis,20211,33075,
AREN6950,903,Master's Thesis,B,THE,104060,1,104060-01-2211-B-903-33076,Master's Thesis,20211,33076,
AREN6950,904,Master's Thesis,B,THE,104060,1,104060-01-2211-B-904-33077,Master's Thesis,20211,33077,
AREN6950,940,Master's Thesis,B,THE,104060,1,104060-01-2211-B-940-33078,Master's Thesis,20211,33078,
AREN6950,970,Master's Thesis,B,THE,104060,1,104060-01-2211-B-970-33079,Master's Thesis,20211,33079,
AREN6950,922,Master's Thesis,B,THE,104060,1,104060-01-2211-B-922-33080,Master's Thesis,20211,33080,
AREN6950,962,Master's Thesis,B,THE,104060,1,104060-01-2211-B-962-33081,Master's Thesis,20211,33081,
AREN6950,909,Master's Thesis,B,THE,104060,1,104060-01-2211-B-909-33082,Master's Thesis,20211,33082,
CVEN6953,967,Master's Thesis,B,THE,104063,1,104063-01-2211-B-967-33086,Master's Thesis,20211,33086,
CVEN6953,905,Master's Thesis,B,THE,104063,1,104063-01-2211-B-905-33090,Master's Thesis,20211,33090,
CVEN6954,948,Master's Thesis,B,THE,104064,1,104064-01-2211-B-948-33097,Master's Thesis,20211,33097,
CVEN6954,982,Master's Thesis,B,THE,104064,1,104064-01-2211-B-982-33098,Master's Thesis,20211,33098,
CVEN6954,949,Master's Thesis,B,THE,104064,1,104064-01-2211-B-949-33103,Master's Thesis,20211,33103,
CVEN6954,936,Master's Thesis,B,THE,104064,1,104064-01-2211-B-936-33104,Master's Thesis,20211,33104,
CVEN6954,910,Master's Thesis,B,THE,104064,1,104064-01-2211-B-910-33105,Master's Thesis,20211,33105,
CVEN6954,975,Master's Thesis,B,THE,104064,1,104064-01-2211-B-975-33106,Master's Thesis,20211,33106,
CVEN6954,914,Master's Thesis,B,THE,104064,1,104064-01-2211-B-914-33109,Master's Thesis,20211,33109,
CVEN6954,917,Master's Thesis,B,THE,104064,1,104064-01-2211-B-917-33112,Master's Thesis,20211,33112,
CVEN6954,918,Master's Thesis,B,THE,104064,1,104064-01-2211-B-918-33113,Master's Thesis,20211,33113,
CVEN6954,920,Master's Thesis,B,THE,104064,1,104064-01-2211-B-920-33115,Master's Thesis,20211,33115,
CVEN6955,918,Master's Thesis,B,THE,104065,1,104065-01-2211-B-918-33117,Master's Thesis,20211,33117,
CVEN6955,950,Master's Thesis,B,THE,104065,1,104065-01-2211-B-950-33123,Master's Thesis,20211,33123,
CVEN6955,936,Master's Thesis,B,THE,104065,1,104065-01-2211-B-936-33124,Master's Thesis,20211,33124,
CVEN6955,911,Master's Thesis,B,THE,104065,1,104065-01-2211-B-911-33126,Master's Thesis,20211,33126,
CVEN6955,913,Master's Thesis,B,THE,104065,1,104065-01-2211-B-913-33128,Master's Thesis,20211,33128,
CVEN6956,971,Master's Thesis,B,THE,104066,1,104066-01-2211-B-971-33132,Master's Thesis,20211,33132,
CVEN6956,946,Master's Thesis,B,THE,104066,1,104066-01-2211-B-946-33133,Master's Thesis,20211,33133,
CVEN6956,942,Master's Thesis,B,THE,104066,1,104066-01-2211-B-942-33134,Master's Thesis,20211,33134,
CVEN6956,958,Master's Thesis,B,THE,104066,1,104066-01-2211-B-958-33135,Master's Thesis,20211,33135,
CVEN6956,965,Master's Thesis,B,THE,104066,1,104066-01-2211-B-965-33136,Master's Thesis,20211,33136,
CVEN6956,906,Master's Thesis,B,THE,104066,1,104066-01-2211-B-906-33137,Master's Thesis,20211,33137,
EVEN6940,902,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-902-33156,Master's Candidate for Degree,20211,33156,
EVEN6940,905,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-905-33159,Master's Candidate for Degree,20211,33159,
EVEN6940,906,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-906-33160,Master's Candidate for Degree,20211,33160,
EVEN6940,907,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-907-33161,Master's Candidate for Degree,20211,33161,
EVEN6940,910,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-910-33164,Master's Candidate for Degree,20211,33164,
EVEN6940,914,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-914-33168,Master's Candidate for Degree,20211,33168,
EVEN6940,969,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-969-33169,Master's Candidate for Degree,20211,33169,
EVEN6940,919,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-919-33173,Master's Candidate for Degree,20211,33173,
EVEN6940,921,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-921-33175,Master's Candidate for Degree,20211,33175,
EVEN6940,927,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-927-33181,Master's Candidate for Degree,20211,33181,
EVEN6940,929,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-929-33183,Master's Candidate for Degree,20211,33183,
EVEN6940,932,Master's Candidate for Degree,B,THE,206571,1,206571-01-2211-B-932-33186,Master's Candidate for Degree,20211,33186,
EVEN6950,902,Master's Thesis,B,THE,206572,1,206572-01-2211-B-902-33190,Master's Thesis,20211,33190,
EVEN6950,949,Master's Thesis,B,THE,206572,1,206572-01-2211-B-949-33191,Master's Thesis,20211,33191,
EVEN6950,905,Master's Thesis,B,THE,206572,1,206572-01-2211-B-905-33192,Master's Thesis,20211,33192,
EVEN6950,948,Master's Thesis,B,THE,206572,1,206572-01-2211-B-948-33193,Master's Thesis,20211,33193,
EVEN6950,907,Master's Thesis,B,THE,206572,1,206572-01-2211-B-907-33195,Master's Thesis,20211,33195,
EVEN6950,936,Master's Thesis,B,THE,206572,1,206572-01-2211-B-936-33197,Master's Thesis,20211,33197,
EVEN6950,982,Master's Thesis,B,THE,206572,1,206572-01-2211-B-982-33198,Master's Thesis,20211,33198,
EVEN6950,910,Master's Thesis,B,THE,206572,1,206572-01-2211-B-910-33200,Master's Thesis,20211,33200,
EVEN6950,967,Master's Thesis,B,THE,206572,1,206572-01-2211-B-967-33201,Master's Thesis,20211,33201,
EVEN6950,914,Master's Thesis,B,THE,206572,1,206572-01-2211-B-914-33202,Master's Thesis,20211,33202,
EVEN6950,969,Master's Thesis,B,THE,206572,1,206572-01-2211-B-969-33203,Master's Thesis,20211,33203,
EVEN6950,951,Master's Thesis,B,THE,206572,1,206572-01-2211-B-951-33204,Master's Thesis,20211,33204,
EVEN6950,921,Master's Thesis,B,THE,206572,1,206572-01-2211-B-921-33205,Master's Thesis,20211,33205,
EVEN6950,941,Master's Thesis,B,THE,206572,1,206572-01-2211-B-941-33206,Master's Thesis,20211,33206,
EVEN6950,919,Master's Thesis,B,THE,206572,1,206572-01-2211-B-919-33207,Master's Thesis,20211,33207,
EVEN6950,960,Master's Thesis,B,THE,206572,1,206572-01-2211-B-960-33209,Master's Thesis,20211,33209,
EVEN6950,981,Master's Thesis,B,THE,206572,1,206572-01-2211-B-981-33210,Master's Thesis,20211,33210,
EVEN6950,939,Master's Thesis,B,THE,206572,1,206572-01-2211-B-939-33211,Master's Thesis,20211,33211,
EVEN6950,954,Master's Thesis,B,THE,206572,1,206572-01-2211-B-954-33212,Master's Thesis,20211,33212,
EVEN6950,956,Master's Thesis,B,THE,206572,1,206572-01-2211-B-956-33213,Master's Thesis,20211,33213,
EVEN6950,943,Master's Thesis,B,THE,206572,1,206572-01-2211-B-943-33214,Master's Thesis,20211,33214,
EVEN6950,927,Master's Thesis,B,THE,206572,1,206572-01-2211-B-927-33215,Master's Thesis,20211,33215,
EVEN6950,929,Master's Thesis,B,THE,206572,1,206572-01-2211-B-929-33216,Master's Thesis,20211,33216,
EVEN6950,973,Master's Thesis,B,THE,206572,1,206572-01-2211-B-973-33217,Master's Thesis,20211,33217,
EVEN6950,975,Master's Thesis,B,THE,206572,1,206572-01-2211-B-975-33218,Master's Thesis,20211,33218,
EVEN6950,931,Master's Thesis,B,THE,206572,1,206572-01-2211-B-931-33219,Master's Thesis,20211,33219,
EVEN6950,932,Master's Thesis,B,THE,206572,1,206572-01-2211-B-932-33220,Master's Thesis,20211,33220,
ECEN6950,901,Master's Thesis,B,THE,104963,1,104963-01-2211-B-901-33234,Master's Thesis,20211,33234,
ECEN6950,902,Master's Thesis,B,THE,104963,1,104963-01-2211-B-902-33235,Master's Thesis,20211,33235,
ECEN6950,903,Master's Thesis,B,THE,104963,1,104963-01-2211-B-903-33236,Master's Thesis,20211,33236,
ECEN6950,904,Master's Thesis,B,THE,104963,1,104963-01-2211-B-904-33237,Master's Thesis,20211,33237,
ECEN6950,905,Master's Thesis,B,THE,104963,1,104963-01-2211-B-905-33238,Master's Thesis,20211,33238,
ECEN6950,906,Master's Thesis,B,THE,104963,1,104963-01-2211-B-906-33239,Master's Thesis,20211,33239,
ECEN6950,907,Master's Thesis,B,THE,104963,1,104963-01-2211-B-907-33240,Master's Thesis,20211,33240,
ECEN6950,908,Master's Thesis,B,THE,104963,1,104963-01-2211-B-908-33241,Master's Thesis,20211,33241,
ECEN6950,909,Master's Thesis,B,THE,104963,1,104963-01-2211-B-909-33242,Master's Thesis,20211,33242,
ECEN6950,910,Master's Thesis,B,THE,104963,1,104963-01-2211-B-910-33243,Master's Thesis,20211,33243,
ECEN6950,911,Master's Thesis,B,THE,104963,1,104963-01-2211-B-911-33244,Master's Thesis,20211,33244,
ECEN6950,912,Master's Thesis,B,THE,104963,1,104963-01-2211-B-912-33245,Master's Thesis,20211,33245,
ECEN6950,913,Master's Thesis,B,THE,104963,1,104963-01-2211-B-913-33246,Master's Thesis,20211,33246,
ECEN6950,914,Master's Thesis,B,THE,104963,1,104963-01-2211-B-914-33247,Master's Thesis,20211,33247,
ECEN6950,915,Master's Thesis,B,THE,104963,1,104963-01-2211-B-915-33248,Master's Thesis,20211,33248,
ECEN6950,916,Master's Thesis,B,THE,104963,1,104963-01-2211-B-916-33249,Master's Thesis,20211,33249,
ECEN6950,917,Master's Thesis,B,THE,104963,1,104963-01-2211-B-917-33250,Master's Thesis,20211,33250,
ECEN6950,918,Master's Thesis,B,THE,104963,1,104963-01-2211-B-918-33251,Master's Thesis,20211,33251,
ECEN6950,919,Master's Thesis,B,THE,104963,1,104963-01-2211-B-919-33252,Master's Thesis,20211,33252,
ECEN6950,920,Master's Thesis,B,THE,104963,1,104963-01-2211-B-920-33253,Master's Thesis,20211,33253,
ECEN6950,921,Master's Thesis,B,THE,104963,1,104963-01-2211-B-921-33254,Master's Thesis,20211,33254,
ECEN6950,922,Master's Thesis,B,THE,104963,1,104963-01-2211-B-922-33255,Master's Thesis,20211,33255,
ECEN6950,923,Master's Thesis,B,THE,104963,1,104963-01-2211-B-923-33256,Master's Thesis,20211,33256,
ECEN6950,924,Master's Thesis,B,THE,104963,1,104963-01-2211-B-924-33257,Master's Thesis,20211,33257,
ECEN6950,925,Master's Thesis,B,THE,104963,1,104963-01-2211-B-925-33258,Master's Thesis,20211,33258,
ECEN6950,926,Master's Thesis,B,THE,104963,1,104963-01-2211-B-926-33259,Master's Thesis,20211,33259,
ECEN6950,927,Master's Thesis,B,THE,104963,1,104963-01-2211-B-927-33260,Master's Thesis,20211,33260,
ECEN6950,928,Master's Thesis,B,THE,104963,1,104963-01-2211-B-928-33261,Master's Thesis,20211,33261,
ECEN6950,929,Master's Thesis,B,THE,104963,1,104963-01-2211-B-929-33262,Master's Thesis,20211,33262,
ECEN6950,930,Master's Thesis,B,THE,104963,1,104963-01-2211-B-930-33263,Master's Thesis,20211,33263,
ECEN6950,931,Master's Thesis,B,THE,104963,1,104963-01-2211-B-931-33264,Master's Thesis,20211,33264,
ECEN6950,932,Master's Thesis,B,THE,104963,1,104963-01-2211-B-932-33265,Master's Thesis,20211,33265,
ECEN6950,933,Master's Thesis,B,THE,104963,1,104963-01-2211-B-933-33266,Master's Thesis,20211,33266,
ECEN6950,934,Master's Thesis,B,THE,104963,1,104963-01-2211-B-934-33267,Master's Thesis,20211,33267,
ECEN6950,935,Master's Thesis,B,THE,104963,1,104963-01-2211-B-935-33268,Master's Thesis,20211,33268,
ECEN6950,936,Master's Thesis,B,THE,104963,1,104963-01-2211-B-936-33269,Master's Thesis,20211,33269,
ECEN6950,937,Master's Thesis,B,THE,104963,1,104963-01-2211-B-937-33270,Master's Thesis,20211,33270,
ECEN6950,938,Master's Thesis,B,THE,104963,1,104963-01-2211-B-938-33271,Master's Thesis,20211,33271,
ECEN6950,939,Master's Thesis,B,THE,104963,1,104963-01-2211-B-939-33272,Master's Thesis,20211,33272,
ECEN6950,940,Master's Thesis,B,THE,104963,1,104963-01-2211-B-940-33273,Master's Thesis,20211,33273,
MCEN6949,901,Master's Candidate for Degree,B,THE,111354,1,111354-01-2211-B-901-33274,Master's Candidate for Degree,20211,33274,
MCEN6949,902,Master's Candidate for Degree,B,THE,111354,1,111354-01-2211-B-902-33275,Master's Candidate for Degree,20211,33275,
MCEN6949,903,Master's Candidate for Degree,B,THE,111354,1,111354-01-2211-B-903-33276,Master's Candidate for Degree,20211,33276,
MCEN6949,904,Master's Candidate for Degree,B,THE,111354,1,111354-01-2211-B-904-33277,Master's Candidate for Degree,20211,33277,
MCEN6959,901,Master's Thesis,B,THE,111355,1,111355-01-2211-B-901-33308,Master's Thesis,20211,33308,
MCEN6959,902,Master's Thesis,B,THE,111355,1,111355-01-2211-B-902-33309,Master's Thesis,20211,33309,
MCEN6959,903,Master's Thesis,B,THE,111355,1,111355-01-2211-B-903-33310,Master's Thesis,20211,33310,
MCEN6959,904,Master's Thesis,B,THE,111355,1,111355-01-2211-B-904-33311,Master's Thesis,20211,33311,
MCEN6959,905,Master's Thesis,B,THE,111355,1,111355-01-2211-B-905-33312,Master's Thesis,20211,33312,
MCEN6959,906,Master's Thesis,B,THE,111355,1,111355-01-2211-B-906-33313,Master's Thesis,20211,33313,
MCEN6959,907,Master's Thesis,B,THE,111355,1,111355-01-2211-B-907-33314,Master's Thesis,20211,33314,
MCEN6959,908,Master's Thesis,B,THE,111355,1,111355-01-2211-B-908-33315,Master's Thesis,20211,33315,
MCEN6959,909,Master's Thesis,B,THE,111355,1,111355-01-2211-B-909-33316,Master's Thesis,20211,33316,
MCEN6959,910,Master's Thesis,B,THE,111355,1,111355-01-2211-B-910-33317,Master's Thesis,20211,33317,
MCEN6959,911,Master's Thesis,B,THE,111355,1,111355-01-2211-B-911-33318,Master's Thesis,20211,33318,
MCEN6959,912,Master's Thesis,B,THE,111355,1,111355-01-2211-B-912-33319,Master's Thesis,20211,33319,
MCEN6959,913,Master's Thesis,B,THE,111355,1,111355-01-2211-B-913-33320,Master's Thesis,20211,33320,
MCEN6959,914,Master's Thesis,B,THE,111355,1,111355-01-2211-B-914-33321,Master's Thesis,20211,33321,
ECEN4840,910,Independent Study,B,IND,104784,1,104784-01-2211-B-910-33375,Independent Study,20211,33375,
ATLS4900,908,Independent Study,B,IND,101689,1,101689-01-2211-B-908-33380,Independent Study,20211,33380,
ATLS4900,909,Independent Study,B,IND,101689,1,101689-01-2211-B-909-33382,Independent Study,20211,33382,
ATLS4900,910,Independent Study,B,IND,101689,1,101689-01-2211-B-910-33389,Independent Study,20211,33389,
ATLS5900,908,Independent Study,B,IND,101691,1,101691-01-2211-B-908-33392,Independent Study,20211,33392,
ATLS5900,909,Independent Study,B,IND,101691,1,101691-01-2211-B-909-33393,Independent Study,20211,33393,
EMEN5840,901,Ind-Stdy Project,B,IND,105670,1,105670-01-2211-B-901-33401,Ind-Stdy Project,20211,33401,
CYBR5910,901,Independent Study,B,IND,116728,1,116728-01-2211-B-901-33406,Independent Study,20211,33406,
ATLS4900,911,Independent Study,B,IND,101689,1,101689-01-2211-B-911-33408,Independent Study,20211,33408,
CYBR5910,902,Independent Study,B,IND,116728,1,116728-01-2211-B-902-33411,Independent Study,20211,33411,
CYBR5910,903,Independent Study,B,IND,116728,1,116728-01-2211-B-903-33431,Independent Study,20211,33431,
LAWS7846,901,Independent Legal Research,BLW,IND,110262,1,110262-01-2211-BLW-901-33451,Independent Legal Research,20211,33451,
LAWS7846,902,Independent Legal Research,BLW,IND,110262,1,110262-01-2211-BLW-902-33460,Independent Legal Research,20211,33460,
LAWS7846,904,Independent Legal Research,BLW,IND,110262,1,110262-01-2211-BLW-904-33461,Independent Legal Research,20211,33461,
LAWS7846,903,Independent Legal Research,BLW,IND,110262,1,110262-01-2211-BLW-903-33462,Independent Legal Research,20211,33462,
MUSC2997,800,Sophomore Proficiency,B,OTH,111857,1,111857-01-2211-B-800-33617,Sophomore Proficiency,20211,33617,
MUSC3997,800,Junior Recital,B,IND,111896,1,111896-01-2211-B-800-33618,Junior Recital,20211,33618,
MUSC4997,800,Senior Recital,B,IND,111970,1,111970-01-2211-B-800-33619,Senior Recital,20211,33619,
TMUS4403,800,Special Studies Music History,B,IND,116748,1,116748-01-2211-B-800-33830,Special Studies Music History,20211,33830,
TMUS4463,800,Special Study Strings,B,IND,116754,1,116754-01-2211-B-800-33836,Special Study Strings,20211,33836,
TMUS5504,800,Special Study-Musicology,B,IND,116771,1,116771-01-2211-B-800-33840,Special Study-Musicology,20211,33840,
TMUS5514,800,Special Study-Music Education,B,IND,116772,1,116772-01-2211-B-800-33841,Special Study-Music Education,20211,33841,
TMUS5534,800,Sp Stdy-Choral,B,IND,116774,1,116774-01-2211-B-800-33842,Sp Stdy-Choral,20211,33842,
TMUS5544,800,Special Study-Keyboard,B,IND,116775,1,116775-01-2211-B-800-33843,Special Study-Keyboard,20211,33843,
TMUS5554,800,Sp Stdy-Conducting,B,IND,116776,1,116776-01-2211-B-800-33844,Sp Stdy-Conducting,20211,33844,
TMUS5564,800,Special Study-Strings,B,IND,116777,1,116777-01-2211-B-800-33845,Special Study-Strings,20211,33845,
TMUS5574,800,Special Study-Voice,B,IND,116778,1,116778-01-2211-B-800-33846,Special Study-Voice,20211,33846,
TMUS5584,800,Sp Stdy-Wind/Percussion,B,IND,116779,1,116779-01-2211-B-800-33847,Sp Stdy-Wind/Percussion,20211,33847,
TMUS5594,800,Sp Stdy-Omnibus,B,IND,116780,1,116780-01-2211-B-800-33848,Sp Stdy-Omnibus,20211,33848,
TMUS5655,800,Special Study-Conducting,B,IND,116786,1,116786-01-2211-B-800-33849,Special Study-Conducting,20211,33849,
TMUS8998,900,PhD Thesis,B,DIS,116815,1,116815-01-2211-B-900-33850,PhD Thesis,20211,33850,
TMUS8019,901,Precandidate Doc Musical Arts,B,DIS,116798,1,116798-01-2211-B-901-33851,Precandidate Doc Musical Arts,20211,33851,
